global_id,A1S1,A1N1,C2S2,H1_1,H4_1,I4Q1,I4Q2,I4Q3,I4Q4,I4Q5,I4Q6,I4Q7,k_means,k_means_dummy,k_means_pca,k_means_dummy_pca,Spectral,Spectral_dummy,Spectral_pca,Spectral_dummy_pca,gmm,gmm_pca,gmm_dummy,gmm_dummy_pca,agg,agg_pca,agg_dummy,agg_dummy_pca,dbscan,dbscan_pca,dbscan_dummy,dbscan_dummy_pca,meanshift,meanshift_pca,meanshift_dummy_pca
112748.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,2,1,0,2,2,0,0,-1,0,-1,0,0,0,0
112761.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1,0,0,2,1,0,0,1,0,1,1,1,2,2,1,1,0,0,-1,0,0,0,0
112769.0,1.0,3.0,1.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,2,0,0,0,2,1,1,0,1,1,-1,-1,-1,0,1,0,0
112773.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112780.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1,0,0,2,0,0,0,1,0,1,1,1,2,1,0,1,0,0,-1,0,0,0,0
112783.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,-1,0,-1,0,0,0,0
112789.0,2.0,1.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,2,0,0,0,1,1,1,0,1,1,-1,-1,-1,0,1,0,0
112798.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1,2,0,1,1,0,0,1,2,1,1,1,2,1,0,0,-1,0,-1,0,0,0,0
112805.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112810.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
112814.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112821.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0
112835.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1,0,0,2,0,0,0,1,2,1,1,1,2,1,0,0,-1,0,-1,0,0,0,0
112839.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
112840.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
112841.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112845.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,2,1,1,0,2,0,0,-1,0,-1,0,0,0,0
112848.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,2,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
112851.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112852.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,2,0,1,2,1,0,-1,0,1,0,0
112858.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112880.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112888.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
112891.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
112901.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112904.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,1,0,1,0,0,0,0,-1,0,0,0,0
112908.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
112909.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0,0,2,2,1,0,0,1,2,2,1,1,0,1,1,1,0,0,-1,0,0,0,0
112919.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1,2,0,1,1,0,1,1,1,2,1,0,1,2,0,0,-1,0,-1,0,0,0,0
112924.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,-1,0,-1,0,0,0,0
112926.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
112928.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,1,1,0,2,1,0,0,0,0,-1,0,0,0,0
112930.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
112931.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
112933.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
112936.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
112944.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0
112953.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
112956.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
112957.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,-1,0,-1,0,0,0,0
112958.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112959.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1,2,0,1,2,0,0,1,2,1,1,1,2,2,0,1,0,0,-1,0,0,0,0
112964.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1,2,0,1,1,0,0,1,0,1,1,1,0,2,0,1,-1,0,-1,0,0,0,0
112973.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
112974.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0,2,2,1,1,0,0,1,2,2,1,1,0,1,0,1,0,0,-1,0,0,0,0
112975.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
112978.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1,0,0,2,2,2,0,2,0,1,0,1,1,2,0,0,1,0,-1,0,1,0,0
112980.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,-1,0,-1,0,0,0,0
112985.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,1,0,1,0,0,0,0,-1,0,0,0,0
112986.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
112990.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,0,1,1,0,1,1,1,2,1,1,0,2,0,0,-1,-1,-1,0,0,0,0
112993.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,-1,0,-1,0,0,0,0
112994.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-1,0,1,0,0
112996.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2,2,1,1,0,0,0,1,2,1,2,1,1,0,0,0,-1,0,-1,0,1,0,0
112997.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112998.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,1,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
113001.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0,2,2,1,1,0,0,1,2,1,2,1,0,1,0,0,-1,0,-1,0,0,0,0
113005.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,2,0,1,2,0,0,1,2,1,1,1,2,2,0,1,-1,0,-1,0,0,0,0
113008.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113009.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,0,2,2,0,1,0,1,2,1,1,1,2,1,1,1,-1,0,-1,0,0,0,0
113011.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,0,-1,0,0,0,0
113012.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,0,-1,0,-1,0,0,0,0
113014.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113016.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0,2,2,1,1,0,0,1,2,1,1,1,0,2,0,1,0,0,-1,0,0,0,0
113021.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113022.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,0,2,2,0,1,0,1,2,1,1,1,2,1,1,1,-1,0,-1,0,0,0,0
113024.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113027.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
113032.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1,2,0,1,1,0,0,1,2,2,1,1,0,1,0,0,0,0,-1,0,0,0,0
113038.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1,2,0,2,2,2,0,2,0,1,1,1,2,2,0,0,1,0,-1,0,1,0,0
113042.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113045.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113050.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,2,1,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113052.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,1,1,2,2,1,1,1,1,0,1,-1,0,-1,0,0,0,0
113055.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113058.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113063.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113064.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113065.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
113080.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2,0,1,2,0,1,0,0,0,1,1,1,1,0,1,1,1,0,-1,0,1,0,0
113089.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,-1,0,-1,0,0,0,0
113090.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113094.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113097.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1,2,0,1,2,0,0,1,0,2,1,1,2,2,0,0,-1,0,-1,0,0,0,0
113099.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113100.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
113104.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113106.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113107.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113108.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,1,0,1,0,0,0,0,-1,0,0,0,0
113109.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113114.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113116.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113117.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113124.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1,0,0,2,1,0,0,1,2,1,1,1,1,2,0,0,0,0,-1,0,0,0,0
113125.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113128.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113129.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
113130.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113131.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,2,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
113136.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,1,0,2,0,0,0,0,-1,0,0,0,0
113145.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113147.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113150.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1,2,0,1,2,0,1,1,1,2,1,1,0,2,0,0,-1,0,-1,0,0,0,0
113151.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113153.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113154.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,0,2,2,0,1,0,1,2,1,1,1,2,1,1,1,-1,0,-1,0,0,0,0
113156.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,0,2,2,0,1,0,1,2,1,1,1,2,1,1,1,-1,0,-1,0,0,0,0
113161.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,1,0,1,0,0,0,0,-1,0,0,0,0
113163.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113167.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113168.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113173.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113177.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113184.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0
113185.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,0,1,0,1,2,1,1,1,0,0,-1,0,1,0,0
113195.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113200.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,0,2,2,1,1,0,1,2,1,1,1,0,1,1,1,-1,0,-1,0,0,0,0
113201.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113203.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113204.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,2,1,1,0,2,0,1,0,0,-1,0,0,0,0
113206.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
113209.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113210.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113211.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113214.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0
113215.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
113217.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113220.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113221.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
113229.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113231.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,-1,0,-1,0,0,0,0
113234.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113235.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113238.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113240.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113241.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
